300 44850
15 167 238.728
15 168 698.882
15 169 778.361
15 170 145.187
15 171 305.359
15 172 553.953
15 173 419.384
15 174 339.149
15 175 804.655
15 176 417.485
15 177 525.168
15 178 69.542
15 179 780.105
15 180 578.15
15 181 657.501
15 182 370.459
15 183 591.944
15 184 781.153
15 185 472.175
15 186 376.584
15 187 106.986
15 188 542.09
15 189 370.058
15 190 288.904
15 191 789.747
15 192 363.092
15 193 33.47
15 194 239.912
15 195 98.477
15 196 51.683
15 197 263.871
15 198 859.905
15 199 367.883
15 200 127.936
15 201 724.829
15 202 745.191
15 203 801.169
15 204 149.919
15 205 386.706
15 206 419.387
15 207 768.346
15 208 124.057
15 209 661.428
15 210 400.434
15 211 186.276
15 212 421.373
15 213 446.172
15 214 964.285
15 215 415.194
15 216 195.855
15 217 463.136
15 218 617.12
15 219 649.933
15 220 91.699
15 221 100.023
15 222 54.84
15 223 405.26
15 224 669.067
15 225 350.217
15 226 627.88
15 227 914.494
15 228 519.337
15 229 256.26
15 230 314.504
15 231 213.446
15 232 268.459
15 233 644.831
15 234 176.41
15 235 531.834
15 236 307.407
15 237 173.228
15 238 533.635
15 239 588.824
15 240 198.132
15 241 867.935
15 242 222.556
15 243 977.648
15 244 794.216
15 245 563.717
15 246 165.996
15 247 260.537
15 248 56.021
15 249 845.78
15 250 835.827
15 251 156.35
15 252 761.948
15 253 689.264
15 254 426.665
15 255 831.498
15 256 928.39
15 257 803.611
15 258 306.887
15 259 895.376
15 260 327.777
15 261 267.849
15 262 996.322
15 263 883.69
15 264 891.14
15 265 871.969
15 266 433.26
15 267 652.084
15 268 446.953
15 269 960.8
15 270 125.555
15 271 273.867
15 272 309.701
15 273 577.792
15 274 630.025
15 275 12.247
15 276 417.315
15 277 490.689
15 278 117.561
15 279 633.851
15 280 135.738
15 281 751.711
15 282 228.322
15 283 781.963
15 284 375.577
15 285 323.032
15 286 48.446
15 287 275.839
15 288 211.451
15 289 227.954
15 290 168.047
15 291 98.549
15 292 394.445
15 293 579.791
15 294 255.323
15 295 686.295
15 296 369.467
15 297 538.244
15 298 509.554
15 299 124.042
15 300 588.899
16 17 934.876
16 18 839.811
16 19 628.051
16 20 130.151
16 21 21.897
16 22 321.155
16 23 347.899
16 24 409.31
16 25 509.24
16 26 766.34
16 27 43.814
16 28 402.698
16 29 312.53
16 30 788.619
16 31 485.099
16 32 950.925
16 33 781.978
16 34 965.445
16 35 744.66
16 36 386.638
16 37 51.348
16 38 711.274
16 39 779.838
16 40 841.377
16 41 77.237
16 42 232.271
16 43 529.734
16 44 469.131
16 45 178.656
16 46 402.906
16 47 899.837
16 48 153.783
16 49 475.506
16 50 922.867
16 51 264.952
16 52 527.672
16 53 434.355
16 54 788.258
16 55 241.632
16 56 93.44
16 57 904.918
16 58 258.697
16 59 795.9
16 60 628.988
16 61 63.837
16 62 912.929
16 63 225.484
16 64 509.13
16 65 449.155
16 66 426.326
16 67 447.337
16 68 525.74
16 69 110.094
16 70 28.082
16 71 799.871
16 72 590.815
16 73 241.739
16 74 674.529
16 75 919.287
16 76 163.62
16 77 722.01
16 78 906.53
16 79 541.794
16 80 960.944
16 81 965.941
16 82 219.189
16 83 186.148
16 84 374.254
16 85 248.065
16 86 729.05
16 87 351.073
16 88 786.545
16 89 358.679
16 90 737.597
16 91 401.988
16 92 782.1
16 93 335.236
16 94 595.071
16 95 158.446
16 96 72.531
16 97 108.612
16 98 671.953
16 99 192.046
16 100 897.947
16 101 636.493
16 102 815.186
16 103 415.275
16 104 959.198
16 105 954.047
16 106 527.662
16 107 765.428
16 108 420.624
16 109 505.903
16 110 17.641
16 111 605.441
16 112 631.92
16 113 389.036
16 114 775.439
16 115 204.015
16 116 141.484
16 117 895.13
16 118 438.643
16 119 935.445
16 120 811.863
16 121 952.073
16 122 550.007
16 123 165.753
16 124 636.318
16 125 662.526
16 126 233.056
16 127 241.709
16 128 456.069
16 129 741.004
16 130 149.792
16 131 186.164
16 132 175.848
16 133 464.648
16 134 569.098
16 135 882.674
16 136 869.961
16 137 700.713
16 138 536.835
16 139 575.835
16 140 213.83
16 141 459.342
16 142 330.452
16 143 249.504
16 144 986.653
16 145 527.437
16 146 436.282
16 147 725.329
16 148 696.353
16 149 609.25
16 150 809.553
16 151 253.179
16 152 487.234
16 153 571.251
16 154 440.685
16 155 597.073
16 156 359.935
16 157 577.911
16 158 619.097
16 159 235.403
16 160 486.08
16 161 532.379
16 162 504.306
16 163 436.068
16 164 426.632
16 165 24.859
16 166 584.534
16 167 63.698
16 168 640.148
16 169 362.89
16 170 645.612
16 171 57.585
16 172 309.53
16 173 118.324
16 174 240.178
16 175 31.908
16 176 645.279
16 177 965
16 178 446.982
16 179 157.866
16 180 911.248
16 181 823.927
16 182 940.893
16 183 958.698
16 184 334.895
16 185 96.565
16 186 555.4
16 187 5.421
16 188 322.439
16 189 611.391
16 190 352.01
16 191 294.651
16 192 379.306
16 193 463.791
16 194 582.758
16 195 151.134
16 196 722.287
16 197 950.43
16 198 355.008
16 199 211.971
16 200 794.995
16 201 222.729
16 202 800.356
16 203 717.553
16 204 281.611
16 205 612.851
16 206 143.032
16 207 708.383
16 208 428.539
16 209 684.174
16 210 253.403
16 211 906.804
16 212 656.161
16 213 570.465
16 214 725.379
16 215 113.432
16 216 473.489
16 217 211.366
16 218 39.513
16 219 96.478
16 220 895.119
16 221 100.368
16 222 224.808
16 223 379.382
16 224 957.484
16 225 516.891
16 226 227.413
16 227 138.737
16 228 134.803
16 229 875.459
16 230 975.234
16 231 386.321
16 232 50.743
16 233 163.181
16 234 549.831
16 235 864.817
16 236 498.762
16 237 77.129
16 238 632.628
16 239 839.652
16 240 756.171
16 241 268.812
16 242 499.009
16 243 983.919
16 244 202.478
16 245 681.562
16 246 459.123
16 247 173.803
16 248 225.651
16 249 199.806
16 250 236.991
16 251 976.118
16 252 848.065
16 253 573.444
16 254 631.506
16 255 645.522
16 256 40.354
16 257 874.93
16 258 85.734
16 259 805.857
16 260 531.969
16 261 632.45
16 262 546.724
16 263 844.173
16 264 927.23
16 265 667.397
16 266 33.003
16 267 407.053
16 268 929.074
16 269 843.754
16 270 906.781
16 271 581.444
16 272 449.514
16 273 498.365
16 274 830.463
16 275 993.787
16 276 818.19
16 277 991.722
16 278 37.639
16 279 596.043
16 280 908.822
16 281 541.237
16 282 893.197
16 283 556.018
16 284 952.164
16 285 365.42
16 286 570.318
16 287 853.197
16 288 648.255
16 289 123.361
16 290 801.588
16 291 761.269
16 292 983.974
16 293 253.305
16 294 756.395
16 295 446.355
16 296 947.895
16 297 818.33
16 298 999.832
16 299 452.736
16 300 948.634
17 18 45.131
17 19 359.905
17 20 94.484
17 21 327.108
17 22 558.685
17 23 94.031
17 24 947.986
17 25 974.885
17 26 133.047
17 27 554.243
17 28 640.575
17 29 46.641
17 30 522.21
17 31 356.492
17 32 543.655
17 33 977.107
17 34 10.697
17 35 634.857
17 36 958.334
17 37 801.326
17 38 841.833
17 39 23.836
17 40 413.949
17 41 562.607
17 42 771.523
17 43 705.559
17 44 647.093
17 45 31.777
17 46 699.931
17 47 194.087
17 48 507.345
17 49 323.731
17 50 14.459
17 51 784.413
17 52 731.7
17 53 12.091
17 54 631.424
17 55 532.775
17 56 450.092
17 57 742.553
17 58 336.635
17 59 907.447
17 60 763.026
17 61 556.546
17 62 823.676
17 63 568.844
17 64 244.106
17 65 294.781
17 66 38.078
17 67 222.339
17 68 320.06
17 69 521.706
17 70 614.4
17 71 791.543
17 72 569.673
17 73 337.058
17 74 619.009
17 75 486.131
17 76 307.613
17 77 98.516
17 78 392.551
17 79 760.927
17 80 481.956
17 81 624.256
17 82 684.142
17 83 980.321
17 84 655.817
17 85 320.203
17 86 899.232
17 87 993.761
17 88 709.68
17 89 393.582
17 90 237.391
17 91 391.564
17 92 423.423
17 93 160.977
17 94 528.188
17 95 875.217
17 96 167.845
17 97 271.278
17 98 982.963
17 99 324.576
17 100 695.301
17 101 625.534
17 102 823.712
17 103 555.974
17 104 436.22
17 105 978.914
17 106 430.461
17 107 796.425
17 108 681.144
17 109 268.15
17 110 180.942
17 111 245.321
17 112 879.645
17 113 821.497
17 114 588.58
17 115 939.841
17 116 222.563
17 117 676.582
17 118 946.761
17 119 521.653
17 120 935.329
17 121 194.763
17 122 666.216
17 123 700.912
17 124 678.592
17 125 976.773
17 126 121.896
17 127 25.373
17 128 619.552
17 129 82.085
17 130 978.156
17 131 539.982
17 132 42.383
17 133 137.95
17 134 54.422
17 135 159.392
17 136 23.165
17 137 957.765
17 138 637.782
17 139 529.355
17 140 830.509
17 141 663.118
17 142 946.456
17 143 594.83
17 144 413.288
17 145 886.342
17 146 658.176
17 147 659.588
17 148 588.663
17 149 898.768
17 150 753.664
17 151 961.313
17 152 335.614
17 153 418.883
17 154 259.211
17 155 132.603
17 156 185.361
17 157 528.974
17 158 81.154
17 159 359.076
17 160 310.102
17 161 294.291
17 162 956.255
17 163 262.174
17 164 318.634
17 165 675.093
17 166 884.38
17 167 248.461
17 168 536.884
17 169 744.001
17 170 73.275
17 171 182.235
17 172 810.337
17 173 401.26
17 174 373.844
17 175 751.019
17 176 788.763
17 177 188.082
17 178 427.13
17 179 933.177
17 180 113.046
17 181 807.1
17 182 705.591
17 183 360.008
17 184 516.112
17 185 334.931
17 186 445.277
17 187 778.75
17 188 202.754
17 189 733.617
17 190 893.111
17 191 25.691
17 192 147.17
17 193 278.386
17 194 850.664
17 195 487.562
17 196 681.779
17 197 859.499
17 198 901.439
17 199 666.046
17 200 785.754
17 201 8.81
17 202 169.041
17 203 47.178
17 204 879.254
17 205 604.615
17 206 143.258
17 207 463.252
17 208 712.146
17 209 698.604
17 210 828.845
17 211 958.62
17 212 953.037
17 213 23.917
17 214 984.394
17 215 760.398
17 216 684.598
17 217 213.898
17 218 260.516
17 219 537.869
17 220 187.601
17 221 314.942
17 222 642.319
17 223 968.183
17 224 236.236
17 225 406.858
17 226 592.185
17 227 810.563
17 228 889.545
17 229 912.71
17 230 487.849
17 231 61.81
17 232 977.952
17 233 20.182
17 234 559.779
17 235 423.101
17 236 895.686
17 237 192.82
17 238 539.649
17 239 673.692
17 240 694.313
17 241 586.398
17 242 995.722
17 243 130.732
17 244 268.161
17 245 167.758
17 246 172.525
17 247 209.151
17 248 51.251
17 249 126.371
17 250 335.83
17 251 303.073
17 252 199.726
17 253 390.589
17 254 8.73
17 255 333.115
17 256 287.174
17 257 47.996
17 258 316.418
17 259 827.591
17 260 300.06
17 261 253.265
17 262 223.064
17 263 475.817
17 264 120.055
17 265 450.304
17 266 677.194
17 267 602.315
17 268 316.86
17 269 286.717
17 270 645.369
17 271 329.305
17 272 641.341
17 273 222.953
17 274 658.362
17 275 841.728
17 276 415.546
17 277 858.162
17 278 53.835
17 279 552.53
17 280 21.847
17 281 740.341
17 282 902.32
17 283 571.077
17 284 93.157
17 285 281.996
17 286 274.097
17 287 266.449
17 288 606.66
17 289 771.891
17 290 553.964
17 291 133.459
17 292 671.049
17 293 700.103
17 294 493.533
17 295 957.732
17 296 420.039
17 297 968.567
17 298 554.985
17 299 882.135
17 300 199.604
18 19 4.744
18 20 942.17
18 21 775.855
18 22 260.906
18 23 178.76
18 24 353.766
18 25 689.022
18 26 551.121
18 27 118.068
18 28 408.776
18 29 633.398
18 30 804.162
18 31 929.995
18 32 197.689
18 33 836.991
18 34 729.718
18 35 507.803
18 36 923.369
18 37 711.353
18 38 703.573
18 39 549.232
18 40 37.228
18 41 522.58
18 42 961.838
18 43 276.761
18 44 80.908
18 45 949.221
18 46 686.678
18 47 646.56
18 48 224.855
18 49 358.275
18 50 602.342
18 51 468.339
18 52 115.401
18 53 556.504
18 54 861.485
18 55 221.905
18 56 11.538
18 57 868.025
18 58 35.808
18 59 366.614
18 60 221.399
18 61 699.22
18 62 607.572
18 63 164.923
18 64 651.237
18 65 595.535
18 66 964.439
18 67 190.447
18 68 40.099
18 69 214.988
18 70 884.189
18 71 152.105
18 72 901.208
18 73 591.37
18 74 128.157
18 75 601.781
18 76 365.043
18 77 500.343
18 78 128.753
18 79 552.672
18 80 519.506
18 81 524.051
18 82 384.102
18 83 598.543
18 84 644.617
18 85 217.218
18 86 549.356
18 87 124.479
18 88 164.677
18 89 975.554
18 90 23.337
18 91 423.342
18 92 874.956
18 93 395.659
18 94 238.456
18 95 511.915
18 96 496.864
18 97 742.42
18 98 856.745
18 99 648.769
18 100 704.438
18 101 321.721
18 102 657.584
18 103 748.002
18 104 677.108
18 105 135.243
18 106 527.328
18 107 95.101
18 108 933.985
18 109 52.965
18 110 551.039
18 111 559.491
18 112 73.838
18 113 675.573
18 114 3.909
18 115 516.793
18 116 415.368
18 117 505.759
18 118 834.993
18 119 57.371
18 120 347.986
18 121 404.024
18 122 874.233
18 123 907.388
18 124 353.499
18 125 165.181
18 126 305.788
18 127 444.36
18 128 366.476
18 129 173.761
18 130 864.262
18 131 404.807
18 132 601.737
18 133 576.513
18 134 332.433
18 135 909.21
18 136 99.927
18 137 747.811
18 138 719.28
18 139 377.258
18 140 167.79
18 141 850.552
18 142 563.512
18 143 735.407
18 144 517.554
18 145 109.16
18 146 514.392
18 147 339.33
18 148 908.406
18 149 364.293
18 150 225.075
18 151 190.868
18 152 890.667
18 153 351.846
18 154 546.623
18 155 643.692
18 156 437.478
18 157 655.248
18 158 615.945
18 159 231.445
18 160 293.971
18 161 982.471
18 162 245.217
18 163 576.402
18 164 612.95
18 165 725.73
18 166 414.415
18 167 806.22
18 168 99.868
18 169 26.491
18 170 861.94
18 171 469.594
18 172 847.907
18 173 743.366
18 174 574.947
18 175 152.009
18 176 285.355
18 177 918.522
18 178 976.976
18 179 190.391
18 180 808.081
18 181 739.384
18 182 825.876
18 183 692.062
18 184 729.92
18 185 610.236
18 186 797.833
18 187 247.994
18 188 110.547
18 189 110.525
18 190 377.704
18 191 943.361
18 192 710.653
18 193 466.265
18 194 655.837
18 195 486.99
18 196 820.028
18 197 114.336
18 198 412.006
18 199 208.919
18 200 609.934
18 201 565.096
18 202 910.433
18 203 192.447
18 204 159.789
18 205 374.871
18 206 189.324
18 207 877.486
18 208 10.742
18 209 600.374
18 210 649.29
18 211 788.417
18 212 797.946
18 213 178.195
18 214 747.874
18 215 735.04
18 216 394.348
18 217 178.208
18 218 384.191
18 219 342.433
18 220 556.355
18 221 976.676
18 222 798.242
18 223 851.495
18 224 50.221
18 225 319.056
18 226 154.948
18 227 652.412
18 228 709.719
18 229 687.094
18 230 833.281
18 231 885.398
18 232 963.524
18 233 160.837
18 234 26.687
18 235 963.755
18 236 884.088
18 237 787.134
18 238 18.217
18 239 785.626
18 240 324.017
18 241 249.232
18 242 389.356
18 243 854.445
18 244 756.553
18 245 22.69
18 246 296.546
18 247 291.692
18 248 820.152
18 249 848.375
18 250 665.823
18 251 746.746
18 252 355.755
18 253 898.965
18 254 87.535
18 255 426.039
18 256 546.778
18 257 837.758
18 258 399.577
18 259 197.507
18 260 761.579
18 261 988.368
18 262 786.718
18 263 609.345
18 264 694.242
18 265 606.134
18 266 962.628
18 267 206.659
18 268 605.852
18 269 429.616
18 270 467.604
18 271 744.82
18 272 860.281
18 273 560.608
18 274 454.404
18 275 908.116
18 276 970.652
18 277 619.835
18 278 779.368
18 279 725.507
18 280 140.732
18 281 818.752
18 282 998.055
18 283 82.874
18 284 493.199
18 285 323.457
18 286 849.959
18 287 736.78
18 288 431.425
18 289 715.287
18 290 448.35
18 291 440.514
18 292 459.956
18 293 368.123
18 294 978.994
18 295 749.449
18 296 934.686
18 297 299.795
18 298 81.582
18 299 139.497
18 300 705.737
19 20 146.383
19 21 346.061
19 22 224.256
19 23 52.836
19 24 429.219
19 25 102.459
19 26 270.269
19 27 123.397
19 28 314.591
19 29 907.617
19 30 13.373
19 31 84.692
19 32 483.752
19 33 741.413
19 34 968.756
19 35 351.737
19 36 693.215
19 37 96.292
19 38 253.707
19 39 337.865
19 40 449.555
19 41 759.295
19 42 901.472
19 43 85.005
19 44 566.922
19 45 718.785
19 46 675.8
19 47 616.662
19 48 33.039
19 49 937.276
19 50 583.208
19 51 567.992
19 52 382.297
19 53 861.963
19 54 695.922
19 55 730.785
19 56 152.973
19 57 190.549
19 58 861.541
19 59 95.737
19 60 453.725
19 61 386.969
19 62 122.181
19 63 187.832
19 64 437.391
19 65 653.824
19 66 425.331
19 67 114.621
19 68 456.103
19 69 432.71
19 70 847.411
19 71 298.198
19 72 734.078
19 73 789.237
19 74 702.419
19 75 923.875
19 76 330.332
19 77 712.167
19 78 758.087
19 79 674.568
19 80 604.477
19 81 692.837
19 82 558.33
19 83 974.469
19 84 382.025
19 85 21.49
19 86 629.809
19 87 131.428
19 88 222.191
19 89 977.1
19 90 801.973
19 91 369.025
19 92 379.2
19 93 923.7
19 94 622.417
19 95 182.155
19 96 75.082
19 97 688.617
19 98 873.138
19 99 161.704
19 100 56.584
19 101 866.389
19 102 189.479
19 103 944.725
19 104 864.368
19 105 997.203
19 106 361.395
19 107 655.318
19 108 6.313
19 109 869.417
19 110 370.397
19 111 39.208
19 112 408.922
19 113 300.391
19 114 886.405
19 115 308.021
19 116 392.428
19 117 32.017
19 118 695.706
19 119 283.267
19 120 936.383
19 121 520.137
19 122 410.204
19 123 629.811
19 124 440.179
19 125 227.688
19 126 285.973
19 127 1.462
19 128 593.839
19 129 408.115
19 130 934.714
19 131 77.637
19 132 337.126
19 133 7.306
19 134 347.701
19 135 312.75
19 136 736.739
19 137 640.02
19 138 800.24
19 139 365.087
19 140 338.431
19 141 97.411
19 142 877.221
19 143 44.981
19 144 241.194
19 145 120.665
19 146 785.17
19 147 153.497
19 148 458.571
19 149 503.118
19 150 164.8
19 151 423.202
19 152 390.465
19 153 277.689
19 154 409.072
19 155 558.649
19 156 980.228
19 157 5.808
19 158 481.738
19 159 176.553
19 160 387.475
19 161 369.646
19 162 627.601
19 163 446.071
19 164 148.587
19 165 861.437
19 166 593.865
19 167 33.972
19 168 246.308
19 169 976.712
19 170 938.192
19 171 733.132
19 172 871.45
19 173 503.827
19 174 853.648
19 175 24.492
19 176 894.301
19 177 511.985
19 178 876.563
19 179 91.95
19 180 25.72
19 181 43.772
19 182 705.882
19 183 182.537
19 184 78.948
19 185 707.981
19 186 917.217
19 187 838.09
19 188 544.708
19 189 566.739
19 190 180.2
19 191 441.432
19 192 451.606
19 193 927.337
19 194 373.736
19 195 49.856
19 196 531.237
19 197 37.959
19 198 197.562
19 199 138.895
19 200 686.786
19 201 463.71
19 202 696.09
19 203 45.005
19 204 552.934
19 205 795.341
19 206 268.367
19 207 508.539
19 208 967.658
19 209 29.279
19 210 580.726
19 211 504.232
19 212 137.336
19 213 258.357
19 214 790.141
19 215 192.572
19 216 895.749
19 217 466.24
19 218 455.478
19 219 952.683
19 220 278.386
19 221 217.155
19 222 552.247
19 223 529.699
19 224 382.046
19 225 45.714
19 226 791.061
19 227 69.447
19 228 533.737
19 229 543.05
19 230 430.779
19 231 262.819
19 232 155.489
19 233 559.637
19 234 396.174
19 235 383.657
19 236 326.647
19 237 82.628
19 238 891.466
19 239 33.726
19 240 854.881
19 241 233.271
19 242 118.796
19 243 976.394
19 244 240.685
19 245 556.447
19 246 89.166
19 247 287.61
19 248 738.782
19 249 413.493
19 250 345.693
19 251 584.182
19 252 527.027
19 253 265.333
19 254 768.97
19 255 173.556
19 256 174.407
19 257 275.703
19 258 102.511
19 259 689.493
19 260 999.552
19 261 786.883
19 262 362.907
19 263 437.645
19 264 346.73
19 265 521.523
19 266 554.48
19 267 828.041
19 268 337.954
19 269 70.766
19 270 892.435
19 271 928.454
19 272 550.984
19 273 480.49
19 274 308.113
19 275 91.088
19 276 380.831
19 277 746.02
19 278 671.543
19 279 500.751
19 280 501.36
19 281 5.766
19 282 305.702
19 283 814.738
19 284 636.79
19 285 420.55
19 286 997.657
19 287 904.605
19 288 22.505
19 289 578.832
19 290 326.828
19 291 93.046
19 292 975.545
19 293 174.039
19 294 662.934
19 295 495.077
19 296 754.624
19 297 807.19
19 298 295.051
19 299 265.507
19 300 930.218
20 21 68.832
20 22 843.563
20 23 729.723
20 24 650.98
20 25 528.461
20 26 172.614
20 27 429.564
20 28 802.638
20 29 35.651
20 30 607.665
20 31 64.298
20 32 679.797
20 33 899.685
20 34 56.145
20 35 529.303
20 36 151.644
20 37 388.484
20 38 212.198
20 39 857.047
20 40 522.352
20 41 311.028
20 42 684.15
20 43 61.159
20 44 504.981
20 45 915.291
20 46 203.449
20 47 72.414
20 48 876.084
20 49 675.668
20 50 937.524
20 51 177.407
20 52 853.603
20 53 782.103
20 54 913.338
20 55 967.537
20 56 750.284
20 57 734.711
20 58 529.441
20 59 374.475
20 60 950.77
20 61 430.917
20 62 968.72
20 63 10.55
20 64 169.008
20 65 556.679
20 66 917.058
20 67 8.028
20 68 217.152
20 69 877.609
20 70 780.482
20 71 164.283
20 72 670.365
20 73 832.015
20 74 397.216
20 75 179.082
20 76 634.524
20 77 417.018
20 78 652.042
20 79 196.758
20 80 207.223
20 81 584.582
20 82 200.539
20 83 45.094
20 84 649.073
20 85 123.852
20 86 673.651
20 87 176.296
20 88 445.309
20 89 459.767
20 90 601.931
20 91 310.072
20 92 672.091
20 93 940.398
20 94 425.697
20 95 372.611
20 96 864.106
20 97 830.572
20 98 612.683
20 99 734.863
20 100 379.676
20 101 595.204
20 102 475.196
20 103 157.515
20 104 460.356
20 105 99.721
20 106 683.966
20 107 228.266
20 108 9.838
20 109 888.794
20 110 682.899
20 111 703.612
20 112 641.358
20 113 790.161
20 114 805.534
20 115 352.518
20 116 64.992
20 117 796.16
20 118 294.59
20 119 288.802
20 120 729.27
20 121 258.955
20 122 8.225
20 123 19.007
20 124 611.464
20 125 574.265
20 126 645.584
20 127 383.583
20 128 462.006
20 129 182.191
20 130 658.459
20 131 193.963
20 132 583.982
20 133 52.943
20 134 863.831
20 135 969.345
20 136 689.14
20 137 868.673
20 138 964.338
20 139 191.364
20 140 74.387
20 141 535.597
20 142 162.014
20 143 27.476
20 144 275.801
20 145 951.828
20 146 473.149
20 147 182.431
20 148 243.326
20 149 311.301
20 150 544.644
20 151 634.257
20 152 800.18
20 153 689.203
20 154 968.26
20 155 82.132
20 156 614.554
20 157 737.099
20 158 901.172
20 159 876.166
20 160 656.421
20 161 269.563
20 162 577.822
20 163 265.278
20 164 773.233
20 165 151.105
20 166 917.877
20 167 735.974
20 168 350.729
20 169 701.996
20 170 860.471
20 171 452.028
20 172 474.635
20 173 966.404
20 174 762.772
20 175 797.053
20 176 803.267
20 177 126.211
20 178 522.822
20 179 416.785
20 180 331.637
20 181 174.352
20 182 395.902
20 183 750.861
20 184 851.254
20 185 111.634
20 186 105.377
20 187 884.498
20 188 125.625
20 189 39.873
20 190 664.648
20 191 283.062
20 192 542.066
20 193 746.115
20 194 88.615
20 195 433.958
20 196 896.993
20 197 404.165
20 198 609.42
20 199 984.805
20 200 440.34
20 201 551.819
20 202 192.904
20 203 391.908
20 204 256.246
20 205 190.391
20 206 354.563
20 207 50.243
20 208 722.869
20 209 772.139
20 210 76.194
20 211 139.331
20 212 475.888
20 213 493.79
20 214 417.254
20 215 967.618
20 216 79.304
20 217 480.978
20 218 836.712
20 219 808.355
20 220 588.941
20 221 686.567
20 222 802.003
20 223 437.972
20 224 616.055
20 225 275.672
20 226 712.475
20 227 182.757
20 228 497.429
20 229 717.799
20 230 305.352
20 231 453.238
20 232 754.985
20 233 979.667
20 234 779.778
20 235 194.657
20 236 265.084
20 237 614.535
20 238 806.377
20 239 215.348
20 240 925.922
20 241 148.833
20 242 651.702
20 243 633.82
20 244 818.247
20 245 976.691
20 246 980.388
20 247 20.728
20 248 278.347
20 249 556.561
20 250 583.607
20 251 636.957
20 252 652.567
20 253 886.555
20 254 387.024
20 255 372.798
20 256 773.7
20 257 311.662
20 258 969.441
20 259 791.226
20 260 720.301
20 261 598.087
20 262 178.76
20 263 672.675
20 264 287.48
20 265 742.667
20 266 42.63
20 267 842.326
20 268 943.013
20 269 644.012
20 270 590.404
20 271 726.072
20 272 509.94
20 273 909.925
20 274 371.785
20 275 580.005
20 276 508.874
20 277 932.133
20 278 455.193
20 279 839.193
20 280 244.197
20 281 495.11
20 282 767.801
20 283 750.755
20 284 160.166
20 285 649.215
20 286 89.701
20 287 519.043
20 288 907.919
20 289 712.113
20 290 381.153
20 291 148.115
20 292 113.775
20 293 556.901
20 294 997.934
20 295 974.119
20 296 834.637
20 297 797.145
20 298 1
20 299 319.965
20 300 541.298
21 22 491.799
21 23 577.03
21 24 816.512
21 25 169.437
21 26 315.24
21 27 753.285
21 28 265.835
21 29 288.336
21 30 669.39
21 31 212.558
21 32 558.214
21 33 571.066
21 34 257.949
21 35 807.831
21 36 934.4
21 37 757.002
21 38 781.723
21 39 577.224
21 40 512.805
21 41 516.024
21 42 738.048
21 43 466.449
21 44 530.576
21 45 17.615
21 46 697.32
21 47 135.763
21 48 293.568
21 49 392.871
21 50 703.427
21 51 876.226
21 52 207.828
21 53 900.201
21 54 560.073
21 55 436.446
21 56 720.773
21 57 399.328
21 58 624.803
21 59 920.437
21 60 968.865
21 61 704.195
21 62 892.94
21 63 622.174
21 64 110.992
21 65 57.968
21 66 796.807
21 67 523.638
21 68 172.144
21 69 90.14
21 70 491.656
21 71 323.381
21 72 783.191
21 73 693.128
21 74 444.895
21 75 146.968
21 76 25.362
21 77 780.984
21 78 330.022
21 79 758.736
21 80 761.826
21 81 953.396
21 82 218.442
21 83 888.648
21 84 89.166
21 85 267.188
21 86 61.009
21 87 237.641
21 88 68.556
21 89 896.525
21 90 94.641
21 91 392.883
21 92 374.046
21 93 502.216
21 94 911.46
21 95 253.127
21 96 427.531
21 97 95.919
21 98 274.01
21 99 736.361
21 100 444.438
21 101 203.242
21 102 985.389
21 103 596.161
21 104 366.697
21 105 334.146
21 106 90.482
21 107 739.75
21 108 712.024
21 109 548.648
21 110 363.28
21 111 41.343
21 112 112.694
21 113 316.427
21 114 98.914
21 115 258.605
21 116 147.03
21 117 887.922
21 118 201.384
21 119 450.204
21 120 893.163
21 121 955.143
21 122 580.383
21 123 289.062
21 124 564.127
21 125 27.163
21 126 234.627
21 127 278.109
21 128 243.83
21 129 480.732
21 130 446.084
21 131 268.337
21 132 134.534
21 133 540.375
21 134 272.701
21 135 68.354
21 136 292.427
21 137 734.592
21 138 532.234
21 139 768.434
21 140 77.113
21 141 866.569
21 142 303.972
21 143 950.271
21 144 876.975
21 145 275.376
21 146 102.771
21 147 205.835
21 148 764.67
21 149 805.069
21 150 388.575
21 151 946.124
21 152 630.293
21 153 471.496
21 154 942.053
21 155 131.81
21 156 222.062
21 157 423.6
21 158 168.316
21 159 66.007
21 160 890.093
21 161 10.821
21 162 671.755
21 163 536.707
21 164 24.283
21 165 150.8
21 166 160.567
21 167 208.348
21 168 596.484
21 169 989.18
21 170 230.978
21 171 952.857
21 172 998.98
21 173 78.513
21 174 58.976
21 175 858.012
21 176 789.669
21 177 224.458
21 178 987.539
21 179 949.479
21 180 125.141
21 181 67.091
21 182 29.36
21 183 596.788
21 184 908.25
21 185 739.098
21 186 839.677
21 187 237.17
21 188 630.401
21 189 637.291
21 190 21.203
21 191 187.71
21 192 102.519
21 193 78.6
21 194 307.551
21 195 162.409
21 196 99.537
21 197 275.184
21 198 56.964
21 199 885.733
21 200 310.367
21 201 795.225
21 202 840.341
21 203 811.462
21 204 564.578
21 205 530.842
21 206 135.968
21 207 535.251
21 208 981.579
21 209 559.488
21 210 512.146
21 211 512.676
21 212 610.891
21 213 317.651
21 214 332.114
21 215 870.989
21 216 564.535
21 217 256.264
21 218 527.684
21 219 729.179
21 220 73.296
21 221 614.8
21 222 501.767
21 223 812.108
21 224 10.112
21 225 680.485
21 226 111.598
